BuildingType,PrimaryPropertyType,ZipCode,Neighborhood,Building_age,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,%_LargestPropertyUseType,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,SourceEUI(kBtu/sf),%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,65,1.0,2,28032,Non-Refrigerated Warehouse,30000.0,1.0702054794520548,1321065.0,0.0,510536.0,810529.0,46.61,81.80000305,0.0,1.0,1
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,42,1.0,1,25620,Distribution Center,25620.0,1.0,550324.1875,0.0,189949.0,360375.0,20.46,38.0,0.0,1.0,1
NonResidential,Warehouse,98144.0,DOWNTOWN,24,1.0,3,33238,Non-Refrigerated Warehouse,33238.0,1.0,1632472.0,0.0,1632472.0,0.0,11.38,154.1999969,0.0,1.0,1
NonResidential,K-12 School,98104.0,EAST,104,1.0,4,27800,K-12 School,11093.0,0.39902877697841727,1181428.75,0.0,528460.0,652969.0,38.36,211.3999939,0.0,1.0,1
NonResidential,Large Office,98104.0,DOWNTOWN,16,1.0,6,706176,Office,222807.0,0.31551199700924415,13270687.0,0.0,13270685.0,0.0,92.52,182.8000031,0.0,1.0,3
NonResidential,Supermarket / Grocery Store,98136.0,SOUTHWEST,18,1.0,1,33706,Supermarket/Grocery Store,31746.0,0.9418501157064024,8687690.0,0.0,5528496.0,3159194.0,206.33,651.2999878,0.0,1.0,1
SPS-District K-12,K-12 School,98177.0,NORTHWEST,62,1.0,1,42128,K-12 School,42128.0,1.0,1709307.5,0.0,893537.0,815770.0,49.55,86.90000153,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98115.0,NORTHEAST,19,1.0,1,76585,Supermarket/Grocery Store,41447.0,0.5411895279754522,13906080.0,0.0,8112028.0,5794050.0,364.27,761.2999878,0.5038192857609193,0.4961807142390808,2
NonResidential,Worship Facility,98105.0,NORTHEAST,78,1.0,3,26373,Worship Facility,26373.0,1.0,964236.0,0.0,282478.0,681758.0,38.18,60.79999924,0.0,1.0,1
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,63,1.0,1,42420,Non-Refrigerated Warehouse,27420.0,0.6463932107496464,965425.1875,0.0,474320.0,491105.0,29.39,47.29999924,0.0,1.0,3
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,42,1.0,1,35046,Non-Refrigerated Warehouse,32546.0,0.928665182902471,1063269.125,0.0,841364.0,221905.0,17.65,88.30000305,0.0,1.0,1
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,42,1.0,1,43380,Non-Refrigerated Warehouse,42844.0,0.9876440756108806,405062.0,0.0,405062.0,0.0,2.82,29.70000076,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98020.0,LAKE UNION,21,1.0,3,20410,Office,20410.0,1.0,2720238.25,0.0,1444160.0,1276078.0,77.84,287.7999878,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98133.0,NORTHWEST,33,1.0,3,24696,Office,18396.0,0.7448979591836735,624125.625,0.0,624125.0,0.0,4.35,106.5,0.25510204081632654,0.7448979591836735,2
NonResidential,Worship Facility,98125.0,NORTHWEST,14,1.0,1,24955,Worship Facility,24955.0,1.0,689803.0,0.0,320006.0,369797.0,21.87,55.79999924,0.0,1.0,1
NonResidential,K-12 School,98125.0,North,28,1.0,2,32961,K-12 School,32961.0,1.0,1573155.0,0.0,446659.0,1126496.0,62.94,78.40000153,0.0,1.0,1
Campus,K-12 School,98112.0,CENTRAL,66,1.0,1,109794,K-12 School,109794.0,1.0,3296526.25,0.0,1294767.0,2001759.0,115.34,56.20000076,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98125.0,North,20,1.0,1,44755,Supermarket/Grocery Store,46978.0,1.0496704278851525,11521140.0,0.0,5923610.0,5597529.0,338.58,521.0,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98122.0,EAST,96,1.0,3,23422,Office,23422.0,1.0,2701872.0,0.0,334292.0,2367580.0,128.07,151.0,0.0,1.0,1
NonResidential,Mixed Use Property,98122.0,EAST,18,1.0,5,53034,Multifamily Housing,22486.0,0.423992155975412,3392129.0,0.0,2091625.0,1300504.0,83.65,215.8999939,0.2757664894218803,0.7242335105781197,3
NonResidential,Warehouse,98112.0,EAST,96,1.0,2,23040,Non-Refrigerated Warehouse,23040.0,1.0,79711.79688,0.0,72845.0,6867.0,0.87,10.19999981,0.0,1.0,1
NonResidential,Warehouse,98122.0,EAST,58,1.0,2,61880,Non-Refrigerated Warehouse,61880.0,1.0,595936.5,0.0,595937.0,0.0,4.15,30.20000076,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98122.0,EAST,91,1.0,2,27938,Office,13917.0,0.49813873577206674,1027394.313,0.0,1024252.0,3142.0,7.31,118.8000031,0.0,1.0,2
Campus,K-12 School,98112.0,CENTRAL,16,1.0,2,30562,K-12 School,30562.0,1.0,1622231.375,0.0,659450.0,962781.0,55.73,100.8000031,0.0,1.0,1
NonResidential,Retail Store,98104.0,DOWNTOWN,16,1.0,3,54969,Retail Store,54969.0,1.0,3724098.25,0.0,3434704.0,289394.0,39.31,201.6999969,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98122.0,EAST,58,1.0,3,25834,Office,31822.0,1.2317875667724705,2076289.625,0.0,1219253.0,857036.0,54.02,148.6000061,0.0,1.0,1
NonResidential,Worship Facility,98102.0,EAST,87,1.0,1,37700,Worship Facility,52225.0,1.3852785145888593,3481727.5,0.0,751827.0,2729901.0,150.23,100.0999985,0.0,1.0,1
NonResidential,Mixed Use Property,98122.0,Central,12,1.0,6,97229,Multifamily Housing,45300.0,0.4659103765337502,1021754.688,0.0,1021754.0,0.0,7.12,51.5,0.0,1.0,3
NonResidential,Small- and Mid-Sized Office,98103.0,NORTHWEST,34,1.0,3,25111,Office,14256.0,0.5677193261917088,954352.6875,0.0,557279.0,397074.0,24.97,98.0,0.0,1.0,3
NonResidential,Worship Facility,98199.0,MAGNOLIA / QUEEN ANNE,63,1.0,2,31805,Worship Facility,31805.0,1.0,1641667.0,0.0,407379.0,1234288.0,68.39,81.0,0.0,1.0,1
NonResidential,K-12 School,98199.0,MAGNOLIA / QUEEN ANNE,63,1.0,1,20811,K-12 School,20811.0,1.0,1267348.5,0.0,505796.0,761553.0,43.97,114.6999969,0.0,1.0,1
Nonresidential COS,Warehouse,98134.0,GREATER DUWAMISH,49,1.0,2,22058,Non-Refrigerated Warehouse,12644.0,0.5732160667331581,1987334.75,0.0,847726.0,1139608.0,66.43,193.6000061,0.0,1.0,2
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,45,1.0,1,28320,Distribution Center,28320.0,1.0,4236396.5,0.0,3403624.0,832772.0,67.96,408.2999878,0.0,1.0,2
NonResidential,Worship Facility,98115.0,NORTHEAST,61,1.0,1,29079,Worship Facility,29079.0,1.0,861643.6875,0.0,511118.0,350526.0,22.18,67.80000305,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98112.0,EAST,34,1.0,3,28848,Office,19232.0,0.6666666666666666,726917.5,0.0,726917.0,0.0,5.07,118.6999969,0.3333333333333333,0.6666666666666666,2
NonResidential,Small- and Mid-Sized Office,98107.0,Ballard,28,1.0,2,20535,Office,13600.0,0.6622839055271488,1835804.0,0.0,1274260.0,561544.0,38.71,210.6000061,0.0,1.0,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,51,1.0,1,30800,Non-Refrigerated Warehouse,30800.0,1.0,485971.0,0.0,485971.0,0.0,3.39,49.5,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,94,1.0,1,37400,Non-Refrigerated Warehouse,27271.0,0.7291711229946524,924192.6875,0.0,894740.0,29453.0,7.8,75.80000305,0.0,1.0,3
NonResidential,Large Office,98104.0,DOWNTOWN,16,1.0,11,268130,Office,268130.0,1.0,15026352.0,0.0,14980783.0,45567.0,106.86,175.6000061,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,16,1.0,11,68452,Office,61665.0,0.9008502308186759,3782378.25,0.0,3782378.0,0.0,26.37,173.5,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,16,1.0,11,273185,Office,281566.0,1.0306788440068086,14709151.0,0.0,14709149.0,0.0,102.54,164.0,0.0,1.0,1
NonResidential,K-12 School,98105.0,NORTHEAST,92,1.0,3,97500,K-12 School,97500.0,1.0,3736960.0,0.0,910698.0,2826262.0,156.45,59.79999924,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,34,1.0,5,54015,Office,54015.0,1.0,3020001.5,0.0,3020001.0,0.0,21.05,175.6000061,0.0,1.0,1
NonResidential,Retail Store,98101.0,DOWNTOWN,25,1.0,3,103000,Retail Store,103000.0,1.0,5214621.5,0.0,4243144.0,971477.0,81.18,139.3000031,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98116.0,SOUTHWEST,8,1.0,1,37864,Supermarket/Grocery Store,37864.0,1.0,8025696.0,0.0,5407602.0,2618093.0,176.75,521.0,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98122.0,EAST,66,1.0,2,66497,Supermarket/Grocery Store,66497.0,1.0,9290214.0,0.0,9133009.0,157203.0,72.02,433.7000122,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98109.0,MAGNOLIA / QUEEN ANNE,10,1.0,4,45980,Supermarket/Grocery Store,45980.0,1.0,8305255.0,0.0,5369235.0,2936020.0,193.36,433.7000122,0.0,1.0,1
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,112,1.0,4,72859,Non-Refrigerated Warehouse,72859.0,1.0,1498457.875,0.0,1455485.0,42973.0,12.43,63.29999924,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,31,1.0,6,73102,Office,92723.0,1.268405789171295,4307238.5,0.0,4307238.0,0.0,30.03,145.8999939,0.0,1.0,2
NonResidential,Supermarket / Grocery Store,98115.0,NORTH,5,1.0,1,51400,Supermarket/Grocery Store,51841.0,1.008579766536965,11702959.0,0.0,6889168.0,4813790.0,303.69,514.7999878,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98103.0,LAKE UNION,23,1.0,1,26263,Office,26263.0,1.0,1634669.375,0.0,1634669.0,0.0,11.4,195.3999939,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98119.0,MAGNOLIA / QUEEN ANNE,13,1.0,4,33997,Supermarket/Grocery Store,33997.0,1.0,8926736.0,0.0,8224625.0,702110.0,94.63,781.2999878,0.0,1.0,2
NonResidential,Large Office,98109.0,LAKE UNION,4,1.0,11,526423,Office,400536.0,0.7608634121229505,17463744.0,0.0,16565434.0,898308.0,163.19,129.8999939,0.0,1.0,3
NonResidential,Mixed Use Property,98104.0,DOWNTOWN,114,1.0,6,74211,Office,33279.0,0.44843756316449046,1357119.875,0.0,1357120.0,0.0,9.46,67.5,0.0,1.0,3
NonResidential,Warehouse,98178.0,SOUTHEAST,28,1.0,2,45700,Non-Refrigerated Warehouse,293707.0,6.426849015317287,1544193.75,0.0,1441594.0,102600.0,15.5,15.80000019,0.0,1.0,1
NonResidential,Large Office,98134.0,GREATER DUWAMISH,4,1.0,6,157345,Office,157345.0,1.0,11624548.0,0.0,11385578.0,238969.0,92.07,228.8000031,0.0,1.0,1
NonResidential,Residence Hall,98195.0,NORTHEAST,4,1.0,5,136758,Residence Hall/Dormitory,207017.0,1.513746910601208,6275367.5,0.0,3420620.0,2854748.0,175.46,66.40000153,0.0,1.0,1
NonResidential,Residence Hall,98195.0,NORTHEAST,4,1.0,7,192259,Residence Hall/Dormitory,188118.0,0.9784613464129117,8767617.0,0.0,5931729.0,2835888.0,191.97,110.6999969,0.0,1.0,2
NonResidential,Retail Store,98109.0,MAGNOLIA / QUEEN ANNE,98,1.0,3,43832,Retail Store,24588.0,0.5609600292024092,3886545.0,0.0,1343774.0,2542771.0,144.41,163.5,0.0,1.0,3
NonResidential,Supermarket / Grocery Store,98116.0,SOUTHWEST,5,1.0,1,67263,Supermarket/Grocery Store,67263.0,1.0,14697487.0,0.0,9272449.0,5425036.0,352.77,517.5,0.0,1.0,1
NonResidential,Large Office,98121.0,DOWNTOWN,28,1.0,13,354086,Office,193393.0,0.5461752229684314,13458948.0,0.0,12288296.0,1170651.0,147.84,167.6999969,0.421722406421039,0.578277593578961,5
NonResidential,Worship Facility,98105.0,NORTHEAST,8,1.0,2,70292,Worship Facility,70292.0,1.0,1933811.625,0.0,977731.0,956080.0,57.59,58.0,0.0,1.0,1
NonResidential,Other,98121.0,DOWNTOWN,41,1.0,7,90679,Data Center,60000.0,0.6616746986623143,41680640.0,0.0,41680634.0,0.0,290.57,2181.300049,0.3873002569503413,0.6126997430496587,2
NonResidential,K-12 School,98122.0,EAST,2,1.0,2,35780,K-12 School,38000.0,1.0620458356623812,2912264.0,0.0,2234214.0,678050.0,51.59,203.3999939,0.0,1.0,1
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,3,1.0,3,105061,Office,83533.0,0.7950904712500357,1363191.625,0.0,1363192.0,0.0,9.5,51.20000076,0.26857730270985425,0.7314226972901458,2
NonResidential,Small- and Mid-Sized Office,98144.0,DOWNTOWN,3,1.0,3,62662,Office,47000.0,0.7500558552232613,2502131.0,0.0,2444599.0,57532.0,20.1,164.6000061,0.23920398327535028,0.7607960167246497,1
NonResidential,Hotel,98107.0,BALLARD,3,1.0,4,62381,Hotel,60245.0,0.9657588047642711,3497215.5,0.0,3497215.0,0.0,24.38,182.3000031,0.36786842147448745,0.6321315785255126,3
NonResidential,Senior Care Community,98112.0,Central,3,1.0,6,79805,Senior Care Community,79805.0,1.0,7531325.0,0.0,4663661.0,2867663.0,184.81,221.1999969,0.0,1.0,2
NonResidential,K-12 School,98125.0,NORTHWEST,2,1.0,2,48925,K-12 School,63500.0,1.2979049565661727,1662054.125,0.0,1384383.0,246907.0,22.76,73.0,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98107.0,BALLARD,6,1.0,8,41198,Supermarket/Grocery Store,41198.0,1.0,7768057.5,0.0,7151865.0,616192.0,82.58,560.7999878,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,2,1.0,6,427181,Office,427181.0,1.0,16371039.0,0.0,14213039.0,2157998.0,213.7,109.8000031,0.0,1.0,2
NonResidential,Hotel,98101.0,DOWNTOWN,1,1.0,14,144614,Hotel,159500.0,1.1029360919413058,5525072.5,0.0,5269208.0,255864.0,50.32,105.4000015,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,2,1.0,12,480702,Office,341897.0,0.7112452205316392,12720069.0,0.0,11452968.0,1267099.0,147.14,109.0999985,0.3396282936205799,0.6603717063794201,2
NonResidential,Large Office,98109.0,LAKE UNION,1,1.0,12,483397,Office,342173.0,0.707850896881859,13998638.0,0.0,11733018.0,2265619.0,202.12,114.5999985,0.3438333295407295,0.6561666704592706,2
Nonresidential COS,Large Office,98109.0,LAKE UNION,2,1.0,13,536697,Office,342838.0,0.6387924657674628,13239050.0,0.0,9925769.0,3313279.0,245.16,99.19999695,0.36828787938073065,0.6317121206192693,3
NonResidential,Hotel,98103.0,LAKE UNION,2,1.0,4,126823,Hotel,88157.0,0.6951183933513637,6042399.5,0.0,4115620.0,1926779.0,131.02,169.5,0.3275352262602209,0.6724647737397791,3
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,61,1.0,1,52085,Non-Refrigerated Warehouse,52085.0,1.0,3605855.5,0.0,732803.0,2873052.0,157.7,102.0999985,0.08105980608620524,0.9189401939137948,1
NonResidential,Small- and Mid-Sized Office,98108.0,GREATER DUWAMISH,87,1.0,2,24990,Office,24990.0,1.0,4420650.5,0.0,2167029.0,2253621.0,134.8,367.0,0.0,1.0,1
NonResidential,K-12 School,98144.0,GREATER DUWAMISH,1,1.0,3,45000,K-12 School,45728.0,1.0161777777777778,1325972.75,0.0,1325973.0,0.0,9.24,91.09999847,0.0,1.0,2
